IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Acute lower respiratory infections,GHECAUSE_GHE000390,,,,,,,6963,,,5517,,8061,6963 [5517-8061],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,6967,,,4809,,10553,6967 [4809-10 553],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,Stroke,GHECAUSE_GHE001140,,,,,,,698.1,,,145.3,,1695,698 [145-1695],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,697.6,,,475.3,,945,698 [475-945],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AMR,Americas,Country,GRD,Grenada,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,Acute lower respiratory infections,GHECAUSE_GHE000390,,,,,,,7.05,,,0.38,,18.14,7 [0-18],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AMR,Americas,Country,GRD,Grenada,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,Stroke,GHECAUSE_GHE001140,,,,,,,6.63,,,0.32,,22.21,7 [0-22],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,6.85,,,0.17,,23.17,7 [0-23],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,"Trachea, bronchus, lung cancers",GHECAUSE_GHE000680,,,,,,,7.43,,,0,,27,7 [0-27],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,BLR,Belarus,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Acute lower respiratory infections,GHECAUSE_GHE000390,,,,,,,6.69,,,0,,39.14,7 [0-39],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,BLR,Belarus,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,7.32,,,0,,45.02,7 [0-45],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,DZA,Algeria,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,"Trachea, bronchus, lung cancers",GHECAUSE_GHE000680,,,,,,,7.19,,,0,,45.59,7 [0-46],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Stroke,GHECAUSE_GHE001140,,,,,,,7.44,,,0,,54.7,7 [0-55],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,"Trachea, bronchus, lung cancers",GHECAUSE_GHE000680,,,,,,,7.24,,,1.15,,15.68,7 [1-16],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AMR,Americas,Country,SUR,Suriname,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Acute lower respiratory infections,GHECAUSE_GHE000390,,,,,,,6.56,,,1.22,,15.51,7 [1-16],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,GAB,Gabon,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,"Trachea, bronchus, lung cancers",GHECAUSE_GHE000680,,,,,,,6.95,,,1.52,,14.58,7 [2-15],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AMR,Americas,Country,BLZ,Belize,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Acute lower respiratory infections,GHECAUSE_GHE000390,,,,,,,7.32,,,3.01,,12.23,7 [3-12],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,MNE,Montenegro,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,7,,,3.09,,14.33,7 [3-14],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,LSO,Lesotho,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,"Trachea, bronchus, lung cancers",GHECAUSE_GHE000680,,,,,,,7.43,,,5.83,,8.83,7 [6-9],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,ARM,Armenia,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,70.1,,,0,,293.9,70 [0-294],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,69.79,,,16.18,,172.9,70 [16-173],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,70.21,,,2.65,,182.2,70 [3-182],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AMR,Americas,Country,GUY,Guyana,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,70.28,,,37.65,,113.5,70 [38-113],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,NAM,Namibia,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,69.95,,,41.8,,121.5,70 [42-122],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,"Trachea, bronchus, lung cancers",GHECAUSE_GHE000680,,,,,,,70.37,,,58.69,,80.98,70 [59-81],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,70480,,,1441,,180774,70 480 [1441-180 774],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AMR,Americas,Country,PER,Peru,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,701.3,,,342.4,,1164,701 [342-1164],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,TCD,Chad,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Acute lower respiratory infections,GHECAUSE_GHE000390,,,,,,,7015,,,5480,,8167,7015 [5480-8167],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,7034,,,4728,,10909,7034 [4728-10 909],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,All causes,GHECAUSE_GHE000000,,,,,,,7036,,,5956,,7948,7036 [5956-7948],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,All causes,GHECAUSE_GHE000000,,,,,,,7058,,,5554,,8453,7058 [5554-8453],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,All causes,GHECAUSE_GHE000000,,,,,,,706.2,,,25.9,,1683,706 [26-1683],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,All causes,GHECAUSE_GHE000000,,,,,,,7063,,,4004,,10257,7063 [4004-10 257],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,MLI,Mali,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,All causes,GHECAUSE_GHE000000,,,,,,,7066,,,6060,,7943,7066 [6060-7943],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,Stroke,GHECAUSE_GHE001140,,,,,,,706.6,,,77.21,,2081,707 [77-2081],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Stroke,GHECAUSE_GHE001140,,,,,,,71.15,,,0,,306.9,71 [0-307],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,70.6,,,21.53,,186.6,71 [22-187],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,MNE,Montenegro,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,"Trachea, bronchus, lung cancers",GHECAUSE_GHE000680,,,,,,,71.37,,,40.54,,105.8,71 [41-106],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,GIN,Guinea,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,"Trachea, bronchus, lung cancers",GHECAUSE_GHE000680,,,,,,,70.83,,,60.41,,79.77,71 [60-80],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,70.69,,,7.04,,209.5,71 [7-210],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,UKR,Ukraine,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,All causes,GHECAUSE_GHE000000,,,,,,,7106,,,388.5,,21687,7106 [389-21 687],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,TCD,Chad,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,713.3,,,485.4,,1100,713 [485-1100],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,GIN,Guinea,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,714.5,,,497,,1074,715 [497-1074],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,716.9,,,591.1,,858.8,717 [591-859],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,7170,,,5911,,8623,7170 [5911-8623],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AMR,Americas,Country,PRY,Paraguay,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,717.6,,,483.2,,1019,718 [483-1019],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Acute lower respiratory infections,GHECAUSE_GHE000390,,,,,,,718.4,,,558.1,,856,718 [558-856],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,719.5,,,0,,2769,719 [0-2769],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,7196,,,5789,,8683,7196 [5789-8683],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,MLI,Mali,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,All causes,GHECAUSE_GHE000000,,,,,,,7199,,,6215,,8122,7199 [6215-8122],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,71.72,,,17.62,,185.1,72 [18-185],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,"Trachea, bronchus, lung cancers",GHECAUSE_GHE000680,,,,,,,71.65,,,51.42,,89.18,72 [51-89],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,MWI,Malawi,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,"Trachea, bronchus, lung cancers",GHECAUSE_GHE000680,,,,,,,71.86,,,61.17,,80.81,72 [61-81],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,RWA,Rwanda,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,All causes,GHECAUSE_GHE000000,,,,,,,7202,,,6225,,8290,7202 [6225-8290],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,RWA,Rwanda,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,722.2,,,599.3,,860.7,722 [599-861],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,All causes,GHECAUSE_GHE000000,,,,,,,7259,,,3996,,11196,7259 [3996-11 196],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,7259,,,5955,,8707,7259 [5955-8707],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Stroke,GHECAUSE_GHE001140,,,,,,,7283,,,4348,,11344,7283 [4348-11 344],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,729.4,,,296.3,,1748,729 [296-1748],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,72.56,,,11.07,,163.3,73 [11-163],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Stroke,GHECAUSE_GHE001140,,,,,,,73.06,,,35.4,,115.6,73 [35-116],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Acute lower respiratory infections,GHECAUSE_GHE000390,,,,,,,729.7,,,559.9,,875.2,730 [560-875],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,RWA,Rwanda,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,731,,,595,,877.4,731 [595-877],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Stroke,GHECAUSE_GHE001140,,,,,,,7315,,,4802,,10710,7315 [4802-10 710],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Acute lower respiratory infections,GHECAUSE_GHE000390,,,,,,,731.8,,,576.1,,855.7,732 [576-856],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Acute lower respiratory infections,GHECAUSE_GHE000390,,,,,,,7326,,,5641,,8705,7326 [5641-8705],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,GIN,Guinea,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,Acute lower respiratory infections,GHECAUSE_GHE000390,,,,,,,7344,,,5841,,8444,7344 [5841-8444],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,All causes,GHECAUSE_GHE000000,,,,,,,7379,,,5286,,9394,7379 [5286-9394],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AMR,Americas,Country,HND,Honduras,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Stroke,GHECAUSE_GHE001140,,,,,,,738.3,,,376.8,,1297,738 [377-1297],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,DZA,Algeria,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Stroke,GHECAUSE_GHE001140,,,,,,,73.98,,,0,,420.4,74 [0-420],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,All causes,GHECAUSE_GHE000000,,,,,,,73.51,,,0,,542.7,74 [0-543],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,"Trachea, bronchus, lung cancers",GHECAUSE_GHE000680,,,,,,,74.28,,,27.37,,113.8,74 [27-114],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,GMB,Gambia,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,All causes,GHECAUSE_GHE000000,,,,,,,741.1,,,642.7,,842.5,741 [643-842],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,LSO,Lesotho,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,Stroke,GHECAUSE_GHE001140,,,,,,,742.3,,,422.3,,1197,742 [422-1197],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,All causes,GHECAUSE_GHE000000,,,,,,,7422,,,6036,,8952,7422 [6036-8952],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,BDI,Burundi,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Stroke,GHECAUSE_GHE001140,,,,,,,744.3,,,472.4,,1116,744 [472-1116],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Acute lower respiratory infections,GHECAUSE_GHE000390,,,,,,,744.9,,,569.4,,894.7,745 [569-895],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Ischaemic heart disease,GHECAUSE_GHE001130,,,,,,,745.7,,,0,,3077,746 [0-3077],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,LBR,Liberia,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,Acute lower respiratory infections,GHECAUSE_GHE000390,,,,,,,746.1,,,598.2,,856.4,746 [598-856],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Acute lower respiratory infections,GHECAUSE_GHE000390,,,,,,,7477,,,5626,,8961,7477 [5626-8961],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,75.32,,,0,,499.6,75 [0-500],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,All causes,GHECAUSE_GHE000000,,,,,,,75783,,,64026,,85898,75 783 [64 026-85 898],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,ALB,Albania,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,Stroke,GHECAUSE_GHE001140,,,,,,,757.1,,,170,,1748,757 [170-1748],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,758.6,,,237,,1468,759 [237-1468],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,true,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,"Trachea, bronchus, lung cancers",GHECAUSE_GHE000680,,,,,,,758.8,,,580.9,,918.4,759 [581-918],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,"Trachea, bronchus, lung cancers",GHECAUSE_GHE000680,,,,,,,76.01,,,0,,334.3,76 [0-334],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AMR,Americas,Country,ARG,Argentina,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Chronic obstructive pulmonary disease,GHECAUSE_GHE001180,,,,,,,76.38,,,0,,508.7,76 [0-509],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,true,Sex,Male,SEX_MLE,GHE cause of death codes,Acute lower respiratory infections,GHECAUSE_GHE000390,,,,,,,75.97,,,34.98,,125.4,76 [35-125],,,EN,2024-10-03T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,RWA,Rwanda,Year,2019,true,Sex,Female,SEX_FMLE,GHE cause of death codes,"Trachea, bronchus, lung cancers",GHECAUSE_GHE000680,,,,,,,76.39,,,66.41,,84.89,76 [66-85],,,EN,2024-10-03T04:00:00.000Z
